sample_id,case_type,failure_stage,repair_attempted,repair_evaluable,closed_loop_evaluable,detection_correctness,calibration_score,repair_quality_score,closed_loop_pass,final_verdict,predicted_label,gold_label,binary_gold_label,binary_predicted_label,binary_detection_correctness,detection_confidence,repair_action,repair_status,lexical_similarity_score,post_repair_label,post_repair_confidence,smell_removed,new_smell_introduced,label_transition,llm_judge_score,second_pass_used
1705,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1706,clean_correct,,False,False,False,True,0.9448,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.765,No Change,skipped_clean,,,,,,,,False
1707,wrong_smell_type,detection,True,False,False,False,0.0975,,,FAILED,Beautification,Obvious,Smell,Smell,True,0.95,Remove,removed,,,,,,,,False
1708,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1709,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1710,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1711,clean_correct,,False,False,False,True,0.9996,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.98,No Change,skipped_clean,,,,,,,,False
1712,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Misleading,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,,,,,,,,False
1713,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1714,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1715,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
1716,clean_correct,,False,False,False,True,0.9936,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.92,No Change,skipped_clean,,,,,,,,False
1717,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Vague,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1718,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Beautification,Not a smell,Not a smell,Smell,False,0.85,Remove,removed,,,,,,,,False
1719,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Beautification,Obvious,Smell,Smell,True,0.9,Remove,removed,,,,,,,,False
1720,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1721,false_positive,detection,True,False,False,False,0.51,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.7,Rewrite,repaired,,,,,,,,False
1722,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1723,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.85,Rewrite,repaired,,,,,,,,False
1724,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1725,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1726,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1727,clean_correct,,False,False,False,True,0.9936,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.92,No Change,skipped_clean,,,,,,,,False
1728,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1729,repair_eligible,repair_or_closed_loop,True,True,True,True,0.99,0.95,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.95,True
1730,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Beautification,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1731,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1732,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1733,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1734,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1735,false_positive,detection,True,False,False,False,0.0591,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.97,Remove,removed,,,,,,,,False
1736,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1737,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1738,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Beautification,Beautification,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Beautification -> Not a smell,,False
1739,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1740,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1741,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1742,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1743,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1744,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1745,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Task,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1746,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Beautification,Beautification,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Beautification -> Not a smell,,False
1747,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1748,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1749,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1750,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1751,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1752,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1753,repair_eligible,repair_or_closed_loop,True,True,True,True,0.8944,0.9,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.675,Rewrite,repaired,0.0,Not a smell,0.85,True,False,Obvious -> Not a smell,0.9,True
1754,wrong_smell_type,detection,True,False,False,False,0.51,,,FAILED,Vague,Obvious,Smell,Smell,True,0.7,Rewrite,repaired,,,,,,,,False
1755,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1756,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1757,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1758,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1759,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1760,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1761,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1762,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1763,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1764,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1765,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1766,false_positive,detection,True,False,False,False,0.4375,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.75,Rewrite,repaired,,,,,,,,False
1767,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1768,false_negative,detection,False,False,False,False,0.3479,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.8075,No Change,skipped_clean,,,,,,,,False
1769,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1770,clean_correct,,False,False,False,True,0.9629,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.8075,No Change,skipped_clean,,,,,,,,False
1771,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1772,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1773,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1774,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1775,wrong_smell_type,detection,True,False,False,False,0.36,,,FAILED,Vague,Obvious,Smell,Smell,True,0.8,Rewrite,repaired,,,,,,,,False
1776,repair_eligible,,True,True,True,True,0.9936,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.92,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1777,clean_correct,,False,False,False,True,0.8944,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.675,No Change,skipped_clean,,,,,,,,False
1778,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1779,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1780,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
1781,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1782,repair_eligible,repair_or_closed_loop,True,True,True,True,0.99,0.85,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,0.0,Obvious,0.95,False,False,Obvious -> Obvious,0.85,True
1783,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Task,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1784,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1785,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
1786,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1787,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1788,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Rewrite,repaired,,,,,,,,False
1789,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1790,false_positive,detection,True,False,False,False,0.6836,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.5625,Rewrite,repaired,,,,,,,,False
1791,wrong_smell_type,detection,True,False,False,False,0.19,,,FAILED,Obvious,Vague,Smell,Smell,True,0.9,Remove,removed,,,,,,,,False
1792,false_positive,detection,True,False,False,False,0.51,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.7,Rewrite,repaired,,,,,,,,False
1793,wrong_smell_type,detection,True,False,False,False,0.36,,,FAILED,Beautification,Obvious,Smell,Smell,True,0.8,Remove,removed,,,,,,,,False
1794,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
1795,false_positive,detection,True,False,False,False,0.19,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.9,Rewrite,repaired,,,,,,,,False
1796,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1797,wrong_smell_type,detection,True,False,False,False,0.5444,,,FAILED,Nonlocal info,Task,Smell,Smell,True,0.675,Move,moved,,,,,,,,False
1798,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1799,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1800,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1801,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Task,Task,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Task -> Not a smell,,False
1802,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1803,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1804,wrong_smell_type,detection,True,False,False,False,0.3276,,,FAILED,Misleading,Vague,Smell,Smell,True,0.82,Rewrite,repaired,,,,,,,,False
1805,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
1806,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
1807,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1808,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1809,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1810,clean_correct,,False,False,False,True,0.84,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.6,No Change,skipped_clean,,,,,,,,False
1811,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1812,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1813,false_positive,detection,True,False,False,False,0.19,,,FAILED,Vague,Not a smell,Not a smell,Smell,False,0.9,Rewrite,repaired,,,,,,,,False
1814,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
1815,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
1816,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1817,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
1818,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Remove,removed,,,,,,,,False
1819,false_negative,detection,False,False,False,False,0.19,,,FAILED,Not a smell,Obvious,Smell,Not a smell,False,0.9,No Change,skipped_clean,,,,,,,,False
1820,clean_correct,,False,False,False,True,0.9173,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.7125,No Change,skipped_clean,,,,,,,,False
1821,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1822,clean_correct,,False,False,False,True,0.9775,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.85,No Change,skipped_clean,,,,,,,,False
1823,repair_eligible,repair_or_closed_loop,True,True,True,True,0.96,0.95,False,FAILED,Obvious,Obvious,Smell,Smell,True,0.8,Rewrite,repaired,0.0,Obvious,0.9,False,False,Obvious -> Obvious,0.95,True
1824,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Task,Task,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Task -> Not a smell,,False
1825,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1826,repair_eligible,,True,True,True,True,0.9975,0.8,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,0.8,False
1827,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Too much info,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1828,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Task,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1829,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1830,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1831,repair_eligible,,True,True,True,True,0.9975,0.95,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,0.95,False
1832,repair_eligible,,True,True,True,True,0.99,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1833,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1834,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1835,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1836,clean_correct,,False,False,False,True,0.9996,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.98,No Change,skipped_clean,,,,,,,,False
1837,false_positive,detection,True,False,False,False,0.2775,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.85,Rewrite,repaired,,,,,,,,False
1838,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1839,repair_eligible,,True,True,True,True,0.9936,0.9,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.92,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,0.9,False
1840,repair_eligible,,True,True,True,True,0.99,0.75,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.9,Rewrite,repaired,0.0,Not a smell,0.95,True,False,Obvious -> Not a smell,0.75,False
1841,repair_eligible,,True,True,True,True,0.9975,1.0,True,ACCEPTED,Obvious,Obvious,Smell,Smell,True,0.95,Remove,removed,,Not a smell,1.0,True,False,Obvious -> Not a smell,,False
1842,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
1843,false_negative,detection,False,False,False,False,0.0975,,,FAILED,Not a smell,Vague,Smell,Not a smell,False,0.95,No Change,skipped_clean,,,,,,,,False
1844,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1845,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Beautification,Not a smell,Not a smell,Smell,False,0.95,Remove,removed,,,,,,,,False
1846,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1847,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1848,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1849,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1850,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1851,clean_correct,,False,False,False,True,0.9936,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.92,No Change,skipped_clean,,,,,,,,False
1852,clean_correct,,False,False,False,True,0.99,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.9,No Change,skipped_clean,,,,,,,,False
1853,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1854,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1855,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1856,clean_correct,,False,False,False,True,0.96,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.8,No Change,skipped_clean,,,,,,,,False
1857,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1858,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1859,clean_correct,,False,False,False,True,0.9775,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.85,No Change,skipped_clean,,,,,,,,False
1860,repair_eligible,,True,True,True,True,0.9775,1.0,True,ACCEPTED,Task,Task,Smell,Smell,True,0.85,Remove,removed,,Not a smell,1.0,True,False,Task -> Not a smell,,False
1861,wrong_smell_type,detection,True,False,False,False,0.269,,,FAILED,Misleading,Obvious,Smell,Smell,True,0.855,Rewrite,repaired,,,,,,,,False
1862,repair_eligible,repair_or_closed_loop,True,True,True,True,0.9975,1.0,False,FAILED,Misleading,Misleading,Smell,Smell,True,0.95,Rewrite,repaired,1.0,Obvious,0.95,False,True,Misleading -> Obvious,1.0,True
1863,clean_correct,,False,False,False,True,0.9975,,,ACCEPTED,Not a smell,Not a smell,Not a smell,Not a smell,True,0.95,No Change,skipped_clean,,,,,,,,False
1864,false_positive,detection,True,False,False,False,0.19,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.9,Rewrite,repaired,,,,,,,,False
1865,false_positive,detection,True,False,False,False,0.0975,,,FAILED,Obvious,Not a smell,Not a smell,Smell,False,0.95,Rewrite,repaired,,,,,,,,False
1866,wrong_smell_type,detection,True,False,False,False,0.5444,,,FAILED,Nonlocal info,Task,Smell,Smell,True,0.675,Move,moved,,,,,,,,False
